scenario_id,scenario_display_id,scenario_name,boundary_height,boundary_type,old_subsidy_rin,new_subsidy_rin,required_price_multiplier,required_price_growth_pct,interpretation,evidence_class
S4,S4,Idealized 113/114 cap-derived geometric schedule,254940000,scheduled subsidy boundary,0.00014596,0.00014467,1.00891685,0.89168452,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,255150000,scheduled subsidy boundary,0.00014467,0.00014340,1.00885635,0.88563459,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,255360000,scheduled subsidy boundary,0.00014340,0.00014214,1.00886450,0.88644998,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,255570000,scheduled subsidy boundary,0.00014214,0.00014089,1.00887217,0.88721698,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,255780000,scheduled subsidy boundary,0.00014089,0.00013965,1.00887934,0.88793412,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,255990000,scheduled subsidy boundary,0.00013965,0.00013842,1.00888600,0.88859991,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,256200000,scheduled subsidy boundary,0.00013842,0.00013720,1.00889213,0.88921283,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,256410000,scheduled subsidy boundary,0.00013720,0.00013599,1.00889771,0.88977131,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,256620000,scheduled subsidy boundary,0.00013599,0.00013479,1.00890274,0.89027376,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,256830000,scheduled subsidy boundary,0.00013479,0.00013360,1.00890719,0.89071856,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,257040000,scheduled subsidy boundary,0.00013360,0.00013242,1.00891104,0.89110406,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,257250000,scheduled subsidy boundary,0.00013242,0.00013125,1.00891429,0.89142857,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,257460000,scheduled subsidy boundary,0.00013125,0.00013009,1.00891690,0.89169037,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,257670000,scheduled subsidy boundary,0.00013009,0.00012894,1.00891888,0.89188770,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,257880000,scheduled subsidy boundary,0.00012894,0.00012780,1.00892019,0.89201878,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,258090000,scheduled subsidy boundary,0.00012780,0.00012667,1.00892082,0.89208179,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,258300000,scheduled subsidy boundary,0.00012667,0.00012555,1.00892075,0.89207487,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,258510000,scheduled subsidy boundary,0.00012555,0.00012444,1.00891996,0.89199614,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,258720000,scheduled subsidy boundary,0.00012444,0.00012334,1.00891844,0.89184368,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,258930000,scheduled subsidy boundary,0.00012334,0.00012225,1.00891616,0.89161554,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,259140000,scheduled subsidy boundary,0.00012225,0.00012117,1.00891310,0.89130973,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,259350000,scheduled subsidy boundary,0.00012117,0.00012010,1.00890924,0.89092423,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,259560000,scheduled subsidy boundary,0.00012010,0.00011904,1.00890457,0.89045699,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,259770000,scheduled subsidy boundary,0.00011904,0.00011799,1.00889906,0.88990592,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,259980000,scheduled subsidy boundary,0.00011799,0.00011695,1.00889269,0.88926892,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,260190000,scheduled subsidy boundary,0.00011695,0.00011592,1.00888544,0.88854382,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,260400000,scheduled subsidy boundary,0.00011592,0.00011490,1.00887728,0.88772846,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,260610000,scheduled subsidy boundary,0.00011490,0.00011389,1.00886821,0.88682062,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,260820000,scheduled subsidy boundary,0.00011389,0.00011289,1.00885818,0.88581805,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,261030000,scheduled subsidy boundary,0.00011289,0.00011189,1.00893735,0.89373492,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,261240000,scheduled subsidy boundary,0.00011189,0.00011090,1.00892696,0.89269612,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,261450000,scheduled subsidy boundary,0.00011090,0.00010992,1.00891557,0.89155750,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,261660000,scheduled subsidy boundary,0.00010992,0.00010895,1.00890317,0.89031666,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,261870000,scheduled subsidy boundary,0.00010895,0.00010799,1.00888971,0.88897120,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,262080000,scheduled subsidy boundary,0.00010799,0.00010704,1.00887519,0.88751868,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,262290000,scheduled subsidy boundary,0.00010704,0.00010610,1.00885957,0.88595664,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,262500000,scheduled subsidy boundary,0.00010610,0.00010516,1.00893876,0.89387600,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,262710000,scheduled subsidy boundary,0.00010516,0.00010423,1.00892258,0.89225751,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,262920000,scheduled subsidy boundary,0.00010423,0.00010331,1.00890524,0.89052367,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,263130000,scheduled subsidy boundary,0.00010331,0.00010240,1.00888672,0.88867188,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,263340000,scheduled subsidy boundary,0.00010240,0.00010150,1.00886700,0.88669951,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,263550000,scheduled subsidy boundary,0.00010150,0.00010060,1.00894632,0.89463221,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,263760000,scheduled subsidy boundary,0.00010060,0.00009971,1.00892589,0.89258851,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,263970000,scheduled subsidy boundary,0.00009971,0.00009883,1.00890418,0.89041789,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,264180000,scheduled subsidy boundary,0.00009883,0.00009796,1.00888118,0.88811760,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,264390000,scheduled subsidy boundary,0.00009796,0.00009710,1.00885685,0.88568486,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,264600000,scheduled subsidy boundary,0.00009710,0.00009624,1.00893599,0.89359933,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,264810000,scheduled subsidy boundary,0.00009624,0.00009539,1.00891079,0.89107873,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,265020000,scheduled subsidy boundary,0.00009539,0.00009455,1.00888419,0.88841883,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,265230000,scheduled subsidy boundary,0.00009455,0.00009372,1.00885617,0.88561673,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,265440000,scheduled subsidy boundary,0.00009372,0.00009289,1.00893530,0.89352998,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,265650000,scheduled subsidy boundary,0.00009289,0.00009207,1.00890627,0.89062670,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,265860000,scheduled subsidy boundary,0.00009207,0.00009126,1.00887574,0.88757396,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,266070000,scheduled subsidy boundary,0.00009126,0.00009045,1.00895522,0.89552239,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,266280000,scheduled subsidy boundary,0.00009045,0.00008965,1.00892359,0.89235917,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,266490000,scheduled subsidy boundary,0.00008965,0.00008886,1.00889039,0.88903894,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,266700000,scheduled subsidy boundary,0.00008886,0.00008808,1.00885559,0.88555858,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,266910000,scheduled subsidy boundary,0.00008808,0.00008730,1.00893471,0.89347079,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,267120000,scheduled subsidy boundary,0.00008730,0.00008653,1.00889865,0.88986479,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,267330000,scheduled subsidy boundary,0.00008653,0.00008577,1.00886091,0.88609071,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,267540000,scheduled subsidy boundary,0.00008577,0.00008501,1.00894012,0.89401247,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,267750000,scheduled subsidy boundary,0.00008501,0.00008426,1.00890102,0.89010207,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,267960000,scheduled subsidy boundary,0.00008426,0.00008352,1.00886015,0.88601533,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,268170000,scheduled subsidy boundary,0.00008352,0.00008278,1.00893936,0.89393573,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,268380000,scheduled subsidy boundary,0.00008278,0.00008205,1.00889701,0.88970140,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,268590000,scheduled subsidy boundary,0.00008205,0.00008133,1.00885282,0.88528218,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,268800000,scheduled subsidy boundary,0.00008133,0.00008061,1.00893189,0.89318943,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,269010000,scheduled subsidy boundary,0.00008061,0.00007990,1.00888611,0.88861076,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,269220000,scheduled subsidy boundary,0.00007990,0.00007919,1.00896578,0.89657785,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,269430000,scheduled subsidy boundary,0.00007919,0.00007849,1.00891833,0.89183335,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,269640000,scheduled subsidy boundary,0.00007849,0.00007780,1.00886889,0.88688946,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,269850000,scheduled subsidy boundary,0.00007780,0.00007711,1.00894826,0.89482557,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,270060000,scheduled subsidy boundary,0.00007711,0.00007643,1.00889703,0.88970300,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,270270000,scheduled subsidy boundary,0.00007643,0.00007575,1.00897690,0.89768977,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,270480000,scheduled subsidy boundary,0.00007575,0.00007508,1.00892381,0.89238146,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,270690000,scheduled subsidy boundary,0.00007508,0.00007442,1.00886858,0.88685837,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,270900000,scheduled subsidy boundary,0.00007442,0.00007376,1.00894794,0.89479393,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,271110000,scheduled subsidy boundary,0.00007376,0.00007311,1.00889071,0.88907126,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,271320000,scheduled subsidy boundary,0.00007311,0.00007246,1.00897047,0.89704665,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,271530000,scheduled subsidy boundary,0.00007246,0.00007182,1.00891117,0.89111668,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,271740000,scheduled subsidy boundary,0.00007182,0.00007119,1.00884956,0.88495575,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,271950000,scheduled subsidy boundary,0.00007119,0.00007056,1.00892857,0.89285714,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,272160000,scheduled subsidy boundary,0.00007056,0.00006994,1.00886474,0.88647412,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,272370000,scheduled subsidy boundary,0.00006994,0.00006932,1.00894403,0.89440277,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,272580000,scheduled subsidy boundary,0.00006932,0.00006871,1.00887789,0.88778926,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,272790000,scheduled subsidy boundary,0.00006871,0.00006810,1.00895742,0.89574156,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,273000000,scheduled subsidy boundary,0.00006810,0.00006750,1.00888889,0.88888889,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,273210000,scheduled subsidy boundary,0.00006750,0.00006690,1.00896861,0.89686099,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,273420000,scheduled subsidy boundary,0.00006690,0.00006631,1.00889760,0.88976022,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,273630000,scheduled subsidy boundary,0.00006631,0.00006572,1.00897748,0.89774802,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,273840000,scheduled subsidy boundary,0.00006572,0.00006514,1.00890390,0.89038993,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,274050000,scheduled subsidy boundary,0.00006514,0.00006456,1.00898389,0.89838910,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,274260000,scheduled subsidy boundary,0.00006456,0.00006399,1.00890764,0.89076418,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,274470000,scheduled subsidy boundary,0.00006399,0.00006342,1.00898770,0.89877010,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,274680000,scheduled subsidy boundary,0.00006342,0.00006286,1.00890869,0.89086860,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,274890000,scheduled subsidy boundary,0.00006286,0.00006230,1.00898876,0.89887640,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,275100000,scheduled subsidy boundary,0.00006230,0.00006175,1.00890688,0.89068826,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,275310000,scheduled subsidy boundary,0.00006175,0.00006120,1.00898693,0.89869281,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,275520000,scheduled subsidy boundary,0.00006120,0.00006066,1.00890208,0.89020772,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,275730000,scheduled subsidy boundary,0.00006066,0.00006012,1.00898204,0.89820359,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,275940000,scheduled subsidy boundary,0.00006012,0.00005959,1.00889411,0.88941097,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,276150000,scheduled subsidy boundary,0.00005959,0.00005906,1.00897392,0.89739248,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,276360000,scheduled subsidy boundary,0.00005906,0.00005854,1.00888282,0.88828152,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,276570000,scheduled subsidy boundary,0.00005854,0.00005802,1.00896243,0.89624267,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,276780000,scheduled subsidy boundary,0.00005802,0.00005751,1.00886802,0.88680230,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,276990000,scheduled subsidy boundary,0.00005751,0.00005700,1.00894737,0.89473684,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,277200000,scheduled subsidy boundary,0.00005700,0.00005650,1.00884956,0.88495575,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,277410000,scheduled subsidy boundary,0.00005650,0.00005600,1.00892857,0.89285714,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,277620000,scheduled subsidy boundary,0.00005600,0.00005550,1.00900901,0.90090090,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,277830000,scheduled subsidy boundary,0.00005550,0.00005501,1.00890747,0.89074714,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,278040000,scheduled subsidy boundary,0.00005501,0.00005452,1.00898753,0.89875275,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,278250000,scheduled subsidy boundary,0.00005452,0.00005404,1.00888231,0.88823094,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,278460000,scheduled subsidy boundary,0.00005404,0.00005356,1.00896191,0.89619119,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,278670000,scheduled subsidy boundary,0.00005356,0.00005309,1.00885289,0.88528913,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,278880000,scheduled subsidy boundary,0.00005309,0.00005262,1.00893197,0.89319650,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,279090000,scheduled subsidy boundary,0.00005262,0.00005215,1.00901246,0.90124640,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,279300000,scheduled subsidy boundary,0.00005215,0.00005169,1.00889921,0.88992068,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,279510000,scheduled subsidy boundary,0.00005169,0.00005123,1.00897911,0.89791138,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,279720000,scheduled subsidy boundary,0.00005123,0.00005078,1.00886176,0.88617566,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,279930000,scheduled subsidy boundary,0.00005078,0.00005033,1.00894099,0.89409895,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,280140000,scheduled subsidy boundary,0.00005033,0.00004988,1.00902165,0.90216520,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,280350000,scheduled subsidy boundary,0.00004988,0.00004944,1.00889968,0.88996764,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,280560000,scheduled subsidy boundary,0.00004944,0.00004900,1.00897959,0.89795918,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,280770000,scheduled subsidy boundary,0.00004900,0.00004857,1.00885320,0.88532016,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,280980000,scheduled subsidy boundary,0.00004857,0.00004814,1.00893228,0.89322808,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,281190000,scheduled subsidy boundary,0.00004814,0.00004771,1.00901279,0.90127856,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,281400000,scheduled subsidy boundary,0.00004771,0.00004729,1.00888137,0.88813703,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,281610000,scheduled subsidy boundary,0.00004729,0.00004687,1.00896096,0.89609558,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,281820000,scheduled subsidy boundary,0.00004687,0.00004645,1.00904198,0.90419806,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,282030000,scheduled subsidy boundary,0.00004645,0.00004604,1.00890530,0.89052997,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,282240000,scheduled subsidy boundary,0.00004604,0.00004563,1.00898532,0.89853167,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,282450000,scheduled subsidy boundary,0.00004563,0.00004522,1.00906678,0.90667846,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,282660000,scheduled subsidy boundary,0.00004522,0.00004482,1.00892459,0.89245872,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,282870000,scheduled subsidy boundary,0.00004482,0.00004442,1.00900495,0.90049527,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,283080000,scheduled subsidy boundary,0.00004442,0.00004403,1.00885760,0.88575971,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,283290000,scheduled subsidy boundary,0.00004403,0.00004364,1.00893676,0.89367553,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,283500000,scheduled subsidy boundary,0.00004364,0.00004325,1.00901734,0.90173410,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,283710000,scheduled subsidy boundary,0.00004325,0.00004287,1.00886401,0.88640075,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,283920000,scheduled subsidy boundary,0.00004287,0.00004249,1.00894328,0.89432808,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,284130000,scheduled subsidy boundary,0.00004249,0.00004211,1.00902398,0.90239848,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,284340000,scheduled subsidy boundary,0.00004211,0.00004174,1.00886440,0.88643987,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,284550000,scheduled subsidy boundary,0.00004174,0.00004137,1.00894368,0.89436790,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,284760000,scheduled subsidy boundary,0.00004137,0.00004100,1.00902439,0.90243902,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,284970000,scheduled subsidy boundary,0.00004100,0.00004064,1.00885827,0.88582677,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,285180000,scheduled subsidy boundary,0.00004064,0.00004028,1.00893744,0.89374379,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,285390000,scheduled subsidy boundary,0.00004028,0.00003992,1.00901804,0.90180361,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,285600000,scheduled subsidy boundary,0.00003992,0.00003956,1.00910010,0.91001011,price-only compensation; fees and miner costs held constant,consensus-deterministic
S4,S4,Idealized 113/114 cap-derived geometric schedule,285810000,scheduled subsidy boundary,0.00003956,0.00003921,1.00892629,0.89262943,price-only compensation; fees and miner costs held constant,consensus-deterministic
