scenario_id,scenario_display_id,boundary_height,subsidy_before_rin,subsidy_after_rin,required_additional_fee_base_units_per_block,required_additional_fee_rin_per_block,interpretation
S4,S4,33810000,1.56723411,1.55348644,1374767,0.01374767,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,34020000,1.55348644,1.53985936,1362708,0.01362708,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,34230000,1.53985936,1.52635182,1350754,0.01350754,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,34440000,1.52635182,1.51296276,1338906,0.01338906,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,34650000,1.51296276,1.49969115,1327161,0.01327161,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,34860000,1.49969115,1.48653596,1315519,0.01315519,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,35070000,1.48653596,1.47349617,1303979,0.01303979,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,35280000,1.47349617,1.46057076,1292541,0.01292541,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,35490000,1.46057076,1.44775873,1281203,0.01281203,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,35700000,1.44775873,1.43505909,1269964,0.01269964,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,35910000,1.43505909,1.42247085,1258824,0.01258824,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,36120000,1.42247085,1.40999303,1247782,0.01247782,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,36330000,1.40999303,1.39762467,1236836,0.01236836,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,36540000,1.39762467,1.38536480,1225987,0.01225987,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,36750000,1.38536480,1.37321247,1215233,0.01215233,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,36960000,1.37321247,1.36116674,1204573,0.01204573,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,37170000,1.36116674,1.34922668,1194006,0.01194006,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,37380000,1.34922668,1.33739135,1183533,0.01183533,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,37590000,1.33739135,1.32565984,1173151,0.01173151,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,37800000,1.32565984,1.31403124,1162860,0.01162860,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,38010000,1.31403124,1.30250465,1152659,0.01152659,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,38220000,1.30250465,1.29107917,1142548,0.01142548,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,38430000,1.29107917,1.27975391,1132526,0.01132526,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,38640000,1.27975391,1.26852799,1122592,0.01122592,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,38850000,1.26852799,1.25740055,1112744,0.01112744,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,39060000,1.25740055,1.24637072,1102983,0.01102983,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,39270000,1.24637072,1.23543764,1093308,0.01093308,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,39480000,1.23543764,1.22460046,1083718,0.01083718,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,39690000,1.22460046,1.21385835,1074211,0.01074211,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,39900000,1.21385835,1.20321046,1064789,0.01064789,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,40110000,1.20321046,1.19265598,1055448,0.01055448,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,40320000,1.19265598,1.18219408,1046190,0.01046190,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,40530000,1.18219408,1.17182395,1037013,0.01037013,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,40740000,1.17182395,1.16154479,1027916,0.01027916,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,40950000,1.16154479,1.15135580,1018899,0.01018899,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,41160000,1.15135580,1.14125618,1009962,0.01009962,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,41370000,1.14125618,1.13124516,1001102,0.01001102,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,41580000,1.13124516,1.12132195,992321,0.00992321,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,41790000,1.12132195,1.11148579,983616,0.00983616,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,42000000,1.11148579,1.10173591,974988,0.00974988,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,42210000,1.10173591,1.09207155,966436,0.00966436,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,42420000,1.09207155,1.08249197,957958,0.00957958,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,42630000,1.08249197,1.07299642,949555,0.00949555,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,42840000,1.07299642,1.06358417,941225,0.00941225,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,43050000,1.06358417,1.05425448,932969,0.00932969,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,43260000,1.05425448,1.04500663,924785,0.00924785,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,43470000,1.04500663,1.03583990,916673,0.00916673,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,43680000,1.03583990,1.02675358,908632,0.00908632,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,43890000,1.02675358,1.01774696,900662,0.00900662,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,44100000,1.01774696,1.00881935,892761,0.00892761,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,44310000,1.00881935,0.99997005,884930,0.00884930,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,44520000,0.99997005,0.99119838,877167,0.00877167,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,44730000,0.99119838,0.98250365,869473,0.00869473,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,44940000,0.98250365,0.97388519,861846,0.00861846,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,45150000,0.97388519,0.96534233,854286,0.00854286,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,45360000,0.96534233,0.95687441,846792,0.00846792,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,45570000,0.95687441,0.94848077,839364,0.00839364,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,45780000,0.94848077,0.94016076,832001,0.00832001,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,45990000,0.94016076,0.93191373,824703,0.00824703,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,46200000,0.93191373,0.92373904,817469,0.00817469,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,46410000,0.92373904,0.91563606,810298,0.00810298,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,46620000,0.91563606,0.90760416,803190,0.00803190,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,46830000,0.90760416,0.89964272,796144,0.00796144,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,47040000,0.89964272,0.89175111,789161,0.00789161,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,47250000,0.89175111,0.88392873,782238,0.00782238,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,47460000,0.88392873,0.87617496,775377,0.00775377,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,47670000,0.87617496,0.86848921,768575,0.00768575,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,47880000,0.86848921,0.86087088,761833,0.00761833,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,48090000,0.86087088,0.85331938,755150,0.00755150,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,48300000,0.85331938,0.84583412,748526,0.00748526,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,48510000,0.84583412,0.83841452,741960,0.00741960,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,48720000,0.83841452,0.83106000,735452,0.00735452,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,48930000,0.83106000,0.82377000,729000,0.00729000,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,49140000,0.82377000,0.81654394,722606,0.00722606,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,49350000,0.81654394,0.80938127,716267,0.00716267,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,49560000,0.80938127,0.80228143,709984,0.00709984,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,49770000,0.80228143,0.79524387,703756,0.00703756,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,49980000,0.79524387,0.78826804,697583,0.00697583,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,50190000,0.78826804,0.78135340,691464,0.00691464,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,50400000,0.78135340,0.77449942,685398,0.00685398,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,50610000,0.77449942,0.76770556,679386,0.00679386,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,50820000,0.76770556,0.76097130,673426,0.00673426,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,51030000,0.76097130,0.75429611,667519,0.00667519,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,51240000,0.75429611,0.74767947,661664,0.00661664,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,51450000,0.74767947,0.74112087,655860,0.00655860,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,51660000,0.74112087,0.73461980,650107,0.00650107,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,51870000,0.73461980,0.72817576,644404,0.00644404,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,52080000,0.72817576,0.72178825,638751,0.00638751,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,52290000,0.72178825,0.71545677,633148,0.00633148,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,52500000,0.71545677,0.70918083,627594,0.00627594,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,52710000,0.70918083,0.70295994,622089,0.00622089,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,52920000,0.70295994,0.69679362,616632,0.00616632,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,53130000,0.69679362,0.69068139,611223,0.00611223,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,53340000,0.69068139,0.68462278,605861,0.00605861,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,53550000,0.68462278,0.67861731,600547,0.00600547,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,53760000,0.67861731,0.67266452,595279,0.00595279,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,53970000,0.67266452,0.66676395,590057,0.00590057,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,54180000,0.66676395,0.66091514,584881,0.00584881,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,54390000,0.66091514,0.65511763,579751,0.00579751,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,54600000,0.65511763,0.64937098,574665,0.00574665,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,54810000,0.64937098,0.64367474,569624,0.00569624,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,55020000,0.64367474,0.63802847,564627,0.00564627,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,55230000,0.63802847,0.63243172,559675,0.00559675,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,55440000,0.63243172,0.62688407,554765,0.00554765,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,55650000,0.62688407,0.62138508,549899,0.00549899,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,55860000,0.62138508,0.61593433,545075,0.00545075,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,56070000,0.61593433,0.61053139,540294,0.00540294,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,56280000,0.61053139,0.60517585,535554,0.00535554,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,56490000,0.60517585,0.59986728,530857,0.00530857,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,56700000,0.59986728,0.59460528,526200,0.00526200,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,56910000,0.59460528,0.58938944,521584,0.00521584,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,57120000,0.58938944,0.58421935,517009,0.00517009,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,57330000,0.58421935,0.57909461,512474,0.00512474,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,57540000,0.57909461,0.57401483,507978,0.00507978,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,57750000,0.57401483,0.56897961,503522,0.00503522,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,57960000,0.56897961,0.56398856,499105,0.00499105,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,58170000,0.56398856,0.55904129,494727,0.00494727,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,58380000,0.55904129,0.55413741,490388,0.00490388,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,58590000,0.55413741,0.54927655,486086,0.00486086,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,58800000,0.54927655,0.54445833,481822,0.00481822,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,59010000,0.54445833,0.53968237,477596,0.00477596,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,59220000,0.53968237,0.53494831,473406,0.00473406,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,59430000,0.53494831,0.53025578,469253,0.00469253,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,59640000,0.53025578,0.52560441,465137,0.00465137,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,59850000,0.52560441,0.52099384,461057,0.00461057,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,60060000,0.52099384,0.51642371,457013,0.00457013,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,60270000,0.51642371,0.51189367,453004,0.00453004,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,60480000,0.51189367,0.50740337,449030,0.00449030,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,60690000,0.50740337,0.50295246,445091,0.00445091,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,60900000,0.50295246,0.49854059,441187,0.00441187,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,61110000,0.49854059,0.49416742,437317,0.00437317,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,61320000,0.49416742,0.48983261,433481,0.00433481,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,61530000,0.48983261,0.48553583,429678,0.00429678,fee increase needed to hold nominal RIN/block revenue unchanged
S4,S4,61740000,0.48553583,0.48127674,425909,0.00425909,fee increase needed to hold nominal RIN/block revenue unchanged
