scenario_id,scenario_display_id,scenario_name,height,subsidy_base_units,subsidy_rin_display,scheduled_issuance_before_height_base_units,scheduled_issuance_before_height_rin_display,note
S1,S1,1/20 reduction without a floor,11759999,43401766,0.43401766,4289326816388234,42893268.16388234,boundary probe
S1,S1,1/20 reduction without a floor,11760000,41231677,0.41231677,4289326859790000,42893268.59790000,boundary probe
S1,S1,1/20 reduction without a floor,11760001,41231677,0.41231677,4289326901021677,42893269.01021677,boundary probe
S1,S1,1/20 reduction without a floor,11969999,41231677,0.41231677,4297985470728323,42979854.70728323,boundary probe
S1,S1,1/20 reduction without a floor,11970000,39170093,0.39170093,4297985511960000,42979855.11960000,boundary probe
S1,S1,1/20 reduction without a floor,11970001,39170093,0.39170093,4297985551130093,42979855.51130093,boundary probe
S1,S1,1/20 reduction without a floor,12179999,39170093,0.39170093,4306211192319907,43062111.92319907,boundary probe
S1,S1,1/20 reduction without a floor,12180000,37211588,0.37211588,4306211231490000,43062112.31490000,boundary probe
S1,S1,1/20 reduction without a floor,12180001,37211588,0.37211588,4306211268701588,43062112.68701588,boundary probe
S1,S1,1/20 reduction without a floor,12389999,37211588,0.37211588,4314025627758412,43140256.27758412,boundary probe
S1,S1,1/20 reduction without a floor,12390000,35351008,0.35351008,4314025664970000,43140256.64970000,boundary probe
S1,S1,1/20 reduction without a floor,12390001,35351008,0.35351008,4314025700321008,43140257.00321008,boundary probe
S1,S1,1/20 reduction without a floor,12599999,35351008,0.35351008,4321449341298992,43214493.41298992,boundary probe
S1,S1,1/20 reduction without a floor,12600000,33583457,0.33583457,4321449376650000,43214493.76650000,boundary probe
S1,S1,1/20 reduction without a floor,12600001,33583457,0.33583457,4321449410233457,43214494.10233457,boundary probe
S1,S1,1/20 reduction without a floor,12809999,33583457,0.33583457,4328501869036543,43285018.69036543,boundary probe
S1,S1,1/20 reduction without a floor,12810000,31904284,0.31904284,4328501902620000,43285019.02620000,boundary probe
S1,S1,1/20 reduction without a floor,12810001,31904284,0.31904284,4328501934524284,43285019.34524284,boundary probe
S1,S1,1/20 reduction without a floor,13019999,31904284,0.31904284,4335201770355716,43352017.70355716,boundary probe
S1,S1,1/20 reduction without a floor,13020000,30309069,0.30309069,4335201802260000,43352018.02260000,boundary probe
S1,S1,1/20 reduction without a floor,13020001,30309069,0.30309069,4335201832569069,43352018.32569069,boundary probe
S1,S1,1/20 reduction without a floor,13229999,30309069,0.30309069,4341566676440931,43415666.76440931,boundary probe
S1,S1,1/20 reduction without a floor,13230000,28793615,0.28793615,4341566706750000,43415667.06750000,boundary probe
S1,S1,1/20 reduction without a floor,13230001,28793615,0.28793615,4341566735543615,43415667.35543615,boundary probe
S1,S1,1/20 reduction without a floor,13439999,28793615,0.28793615,4347613337106385,43476133.37106385,boundary probe
S1,S1,1/20 reduction without a floor,13440000,27353934,0.27353934,4347613365900000,43476133.65900000,boundary probe
S1,S1,1/20 reduction without a floor,13440001,27353934,0.27353934,4347613393253934,43476133.93253934,boundary probe
S1,S1,1/20 reduction without a floor,13649999,27353934,0.27353934,4353357664686066,43533576.64686066,boundary probe
S1,S1,1/20 reduction without a floor,13650000,25986237,0.25986237,4353357692040000,43533576.92040000,boundary probe
S1,S1,1/20 reduction without a floor,13650001,25986237,0.25986237,4353357718026237,43533577.18026237,boundary probe
S1,S1,1/20 reduction without a floor,13859999,25986237,0.25986237,4358814775823763,43588147.75823763,boundary probe
S1,S1,1/20 reduction without a floor,13860000,24686925,0.24686925,4358814801810000,43588148.01810000,boundary probe
S1,S1,1/20 reduction without a floor,13860001,24686925,0.24686925,4358814826496925,43588148.26496925,boundary probe
S1,S1,1/20 reduction without a floor,14069999,24686925,0.24686925,4363999031373075,43639990.31373075,boundary probe
S1,S1,1/20 reduction without a floor,14070000,23452578,0.23452578,4363999056060000,43639990.56060000,boundary probe
S1,S1,1/20 reduction without a floor,14070001,23452578,0.23452578,4363999079512578,43639990.79512578,boundary probe
S1,S1,1/20 reduction without a floor,14279999,23452578,0.23452578,4368924073987422,43689240.73987422,boundary probe
S1,S1,1/20 reduction without a floor,14280000,22279949,0.22279949,4368924097440000,43689240.97440000,boundary probe
S1,S1,1/20 reduction without a floor,14280001,22279949,0.22279949,4368924119719949,43689241.19719949,boundary probe
S1,S1,1/20 reduction without a floor,14489999,22279949,0.22279949,4373602864450051,43736028.64450051,boundary probe
S1,S1,1/20 reduction without a floor,14490000,21165951,0.21165951,4373602886730000,43736028.86730000,boundary probe
S1,S1,1/20 reduction without a floor,14490001,21165951,0.21165951,4373602907895951,43736029.07895951,boundary probe
S1,S1,1/20 reduction without a floor,14699999,21165951,0.21165951,4378047715274049,43780477.15274049,boundary probe
S1,S1,1/20 reduction without a floor,14700000,20107653,0.20107653,4378047736440000,43780477.36440000,boundary probe
S1,S1,1/20 reduction without a floor,14700001,20107653,0.20107653,4378047756547653,43780477.56547653,boundary probe
S1,S1,1/20 reduction without a floor,14909999,20107653,0.20107653,4382270323462347,43822703.23462347,boundary probe
S1,S1,1/20 reduction without a floor,14910000,19102270,0.19102270,4382270343570000,43822703.43570000,boundary probe
S1,S1,1/20 reduction without a floor,14910001,19102270,0.19102270,4382270362672270,43822703.62672270,boundary probe
S1,S1,1/20 reduction without a floor,15119999,19102270,0.19102270,4386281801167730,43862818.01167730,boundary probe
S1,S1,1/20 reduction without a floor,15120000,18147156,0.18147156,4386281820270000,43862818.20270000,boundary probe
S1,S1,1/20 reduction without a floor,15120001,18147156,0.18147156,4386281838417156,43862818.38417156,boundary probe
S1,S1,1/20 reduction without a floor,15329999,18147156,0.18147156,4390092704882844,43900927.04882844,boundary probe
S1,S1,1/20 reduction without a floor,15330000,17239798,0.17239798,4390092723030000,43900927.23030000,boundary probe
S1,S1,1/20 reduction without a floor,15330001,17239798,0.17239798,4390092740269798,43900927.40269798,boundary probe
S1,S1,1/20 reduction without a floor,15539999,17239798,0.17239798,4393713063370202,43937130.63370202,boundary probe
S1,S1,1/20 reduction without a floor,15540000,16377808,0.16377808,4393713080610000,43937130.80610000,boundary probe
S1,S1,1/20 reduction without a floor,15540001,16377808,0.16377808,4393713096987808,43937130.96987808,boundary probe
S1,S1,1/20 reduction without a floor,15749999,16377808,0.16377808,4397152403912192,43971524.03912192,boundary probe
S1,S1,1/20 reduction without a floor,15750000,15558917,0.15558917,4397152420290000,43971524.20290000,boundary probe
S1,S1,1/20 reduction without a floor,15750001,15558917,0.15558917,4397152435848917,43971524.35848917,boundary probe
S1,S1,1/20 reduction without a floor,15959999,15558917,0.15558917,4400419777301083,44004197.77301083,boundary probe
S1,S1,1/20 reduction without a floor,15960000,14780971,0.14780971,4400419792860000,44004197.92860000,boundary probe
S1,S1,1/20 reduction without a floor,15960001,14780971,0.14780971,4400419807640971,44004198.07640971,boundary probe
S1,S1,1/20 reduction without a floor,16169999,14780971,0.14780971,4403523781989029,44035237.81989029,boundary probe
S1,S1,1/20 reduction without a floor,16170000,14041922,0.14041922,4403523796770000,44035237.96770000,boundary probe
S1,S1,1/20 reduction without a floor,16170001,14041922,0.14041922,4403523810811922,44035238.10811922,boundary probe
S1,S1,1/20 reduction without a floor,16379999,14041922,0.14041922,4406472586348078,44064725.86348078,boundary probe
S1,S1,1/20 reduction without a floor,16380000,13339825,0.13339825,4406472600390000,44064726.00390000,boundary probe
S1,S1,1/20 reduction without a floor,16380001,13339825,0.13339825,4406472613729825,44064726.13729825,boundary probe
S1,S1,1/20 reduction without a floor,16589999,13339825,0.13339825,4409273950300175,44092739.50300175,boundary probe
S1,S1,1/20 reduction without a floor,16590000,12672833,0.12672833,4409273963640000,44092739.63640000,boundary probe
S1,S1,1/20 reduction without a floor,16590001,12672833,0.12672833,4409273976312833,44092739.76312833,boundary probe
S1,S1,1/20 reduction without a floor,16799999,12672833,0.12672833,4411935245897167,44119352.45897167,boundary probe
S1,S1,1/20 reduction without a floor,16800000,12039191,0.12039191,4411935258570000,44119352.58570000,boundary probe
S1,S1,1/20 reduction without a floor,16800001,12039191,0.12039191,4411935270609191,44119352.70609191,boundary probe
S1,S1,1/20 reduction without a floor,17009999,12039191,0.12039191,4414463476640809,44144634.76640809,boundary probe
S1,S1,1/20 reduction without a floor,17010000,11437231,0.11437231,4414463488680000,44144634.88680000,boundary probe
S1,S1,1/20 reduction without a floor,17010001,11437231,0.11437231,4414463500117231,44144635.00117231,boundary probe
S1,S1,1/20 reduction without a floor,17219999,11437231,0.11437231,4416865295752769,44168652.95752769,boundary probe
S1,S1,1/20 reduction without a floor,17220000,10865369,0.10865369,4416865307190000,44168653.07190000,boundary probe
S1,S1,1/20 reduction without a floor,17220001,10865369,0.10865369,4416865318055369,44168653.18055369,boundary probe
S1,S1,1/20 reduction without a floor,17429999,10865369,0.10865369,4419147023814631,44191470.23814631,boundary probe
S1,S1,1/20 reduction without a floor,17430000,10322100,0.10322100,4419147034680000,44191470.34680000,boundary probe
S1,S1,1/20 reduction without a floor,17430001,10322100,0.10322100,4419147045002100,44191470.45002100,boundary probe
S1,S1,1/20 reduction without a floor,17639999,10322100,0.10322100,4421314665357900,44213146.65357900,boundary probe
S1,S1,1/20 reduction without a floor,17640000,9805995,0.09805995,4421314675680000,44213146.75680000,boundary probe
S1,S1,1/20 reduction without a floor,17640001,9805995,0.09805995,4421314685485995,44213146.85485995,boundary probe
S1,S1,1/20 reduction without a floor,17849999,9805995,0.09805995,4423373924824005,44233739.24824005,boundary probe
S1,S1,1/20 reduction without a floor,17850000,9315695,0.09315695,4423373934630000,44233739.34630000,boundary probe
S1,S1,1/20 reduction without a floor,17850001,9315695,0.09315695,4423373943945695,44233739.43945695,boundary probe
S1,S1,1/20 reduction without a floor,18059999,9315695,0.09315695,4425330221264305,44253302.21264305,boundary probe
S1,S1,1/20 reduction without a floor,18060000,8849910,0.08849910,4425330230580000,44253302.30580000,boundary probe
S1,S1,1/20 reduction without a floor,18060001,8849910,0.08849910,4425330239429910,44253302.39429910,boundary probe
S1,S1,1/20 reduction without a floor,18269999,8849910,0.08849910,4427188702830090,44271887.02830090,boundary probe
S1,S1,1/20 reduction without a floor,18270000,8407414,0.08407414,4427188711680000,44271887.11680000,boundary probe
S1,S1,1/20 reduction without a floor,18270001,8407414,0.08407414,4427188720087414,44271887.20087414,boundary probe
S1,S1,1/20 reduction without a floor,18479999,8407414,0.08407414,4428954260212586,44289542.60212586,boundary probe
S1,S1,1/20 reduction without a floor,18480000,7987043,0.07987043,4428954268620000,44289542.68620000,boundary probe
S1,S1,1/20 reduction without a floor,18480001,7987043,0.07987043,4428954276607043,44289542.76607043,boundary probe
S1,S1,1/20 reduction without a floor,18689999,7987043,0.07987043,4430631539662957,44306315.39662957,boundary probe
S1,S1,1/20 reduction without a floor,18690000,7587690,0.07587690,4430631547650000,44306315.47650000,boundary probe
S1,S1,1/20 reduction without a floor,18690001,7587690,0.07587690,4430631555237690,44306315.55237690,boundary probe
S1,S1,1/20 reduction without a floor,18899999,7587690,0.07587690,4432224954962310,44322249.54962310,boundary probe
S1,S1,1/20 reduction without a floor,18900000,7208305,0.07208305,4432224962550000,44322249.62550000,boundary probe
S1,S1,1/20 reduction without a floor,18900001,7208305,0.07208305,4432224969758305,44322249.69758305,boundary probe
S1,S1,1/20 reduction without a floor,19109999,7208305,0.07208305,4433738699391695,44337386.99391695,boundary probe
S1,S1,1/20 reduction without a floor,19110000,6847889,0.06847889,4433738706600000,44337387.06600000,boundary probe
S1,S1,1/20 reduction without a floor,19110001,6847889,0.06847889,4433738713447889,44337387.13447889,boundary probe
S1,S1,1/20 reduction without a floor,19319999,6847889,0.06847889,4435176756442111,44351767.56442111,boundary probe
S1,S1,1/20 reduction without a floor,19320000,6505494,0.06505494,4435176763290000,44351767.63290000,boundary probe
S1,S1,1/20 reduction without a floor,19320001,6505494,0.06505494,4435176769795494,44351767.69795494,boundary probe
S1,S1,1/20 reduction without a floor,19529999,6505494,0.06505494,4436542910524506,44365429.10524506,boundary probe
S1,S1,1/20 reduction without a floor,19530000,6180219,0.06180219,4436542917030000,44365429.17030000,boundary probe
S1,S1,1/20 reduction without a floor,19530001,6180219,0.06180219,4436542923210219,44365429.23210219,boundary probe
S1,S1,1/20 reduction without a floor,19739999,6180219,0.06180219,4437840756839781,44378407.56839781,boundary probe
S1,S1,1/20 reduction without a floor,19740000,5871208,0.05871208,4437840763020000,44378407.63020000,boundary probe
S1,S1,1/20 reduction without a floor,19740001,5871208,0.05871208,4437840768891208,44378407.68891208,boundary probe
S1,S1,1/20 reduction without a floor,19949999,5871208,0.05871208,4439073710828792,44390737.10828792,boundary probe
S1,S1,1/20 reduction without a floor,19950000,5577647,0.05577647,4439073716700000,44390737.16700000,boundary probe
S1,S1,1/20 reduction without a floor,19950001,5577647,0.05577647,4439073722277647,44390737.22277647,boundary probe
S1,S1,1/20 reduction without a floor,20159999,5577647,0.05577647,4440245016992353,44402450.16992353,boundary probe
S1,S1,1/20 reduction without a floor,20160000,5298764,0.05298764,4440245022570000,44402450.22570000,boundary probe
S1,S1,1/20 reduction without a floor,20160001,5298764,0.05298764,4440245027868764,44402450.27868764,boundary probe
S1,S1,1/20 reduction without a floor,20369999,5298764,0.05298764,4441357757711236,44413577.57711236,boundary probe
S1,S1,1/20 reduction without a floor,20370000,5033825,0.05033825,4441357763010000,44413577.63010000,boundary probe
S1,S1,1/20 reduction without a floor,20370001,5033825,0.05033825,4441357768043825,44413577.68043825,boundary probe
S1,S1,1/20 reduction without a floor,20579999,5033825,0.05033825,4442414861226175,44424148.61226175,boundary probe
S1,S1,1/20 reduction without a floor,20580000,4782133,0.04782133,4442414866260000,44424148.66260000,boundary probe
S1,S1,1/20 reduction without a floor,20580001,4782133,0.04782133,4442414871042133,44424148.71042133,boundary probe
