scenario_id,scenario_display_id,boundary_height,boundary_type,subsidy_before_rin,subsidy_after_rin,required_additional_fee_rin_per_block,observed_window_days,observed_mean_total_fee_base_units_per_block,observed_median_total_fee_base_units_per_block,required_multiple_of_observed_mean_fee,required_multiple_of_observed_median_fee,median_fee_zero,observed_median_fee_per_non_coinbase_transaction_base_units,required_transactions_at_observed_median_transaction_fee,fee_share_before_boundary_pct,fee_share_after_boundary_with_observed_fees_pct,fee_share_after_boundary_if_revenue_fully_replaced_pct,evidence_class
S0,S0,840000,activation,6.25000000,3.12500000,3.12500000,90,10002.5482,0.0000,31242.0388,,true,99999.0000,3126,0.00160038,0.00320071,50.00080019,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S0,S0,1050000,scheduled subsidy boundary,3.12500000,1.56250000,1.56250000,90,10002.5482,0.0000,15621.0194,,true,99999.0000,1563,0.00320071,0.00640122,50.00160036,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S0,S0,1260000,scheduled subsidy boundary,1.56250000,0.78125000,0.78125000,90,10002.5482,0.0000,7810.5097,,true,99999.0000,782,0.00640122,0.01280162,50.00320061,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S0,S0,1470000,scheduled subsidy boundary,0.78125000,0.39062500,0.39062500,90,10002.5482,0.0000,3905.2548,,true,99999.0000,391,0.01280162,0.02559997,50.00640081,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S0,S0,1680000,scheduled subsidy boundary,0.39062500,0.19531250,0.19531250,90,10002.5482,0.0000,1952.6274,,true,99999.0000,196,0.02559997,0.05118683,50.01279998,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S0,S0,1890000,scheduled subsidy boundary,0.19531250,0.09765625,0.09765625,90,10002.5482,0.0000,976.3137,,true,99999.0000,98,0.05118683,0.10232129,50.02559342,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S0,S0,2100000,scheduled subsidy boundary,0.09765625,0.04882812,0.04882813,90,10002.5482,0.0000,488.1569,,true,99999.0000,49,0.10232129,0.20443342,50.05116576,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S0,S0,2310000,scheduled subsidy boundary,0.04882812,0.02441406,0.02441406,90,10002.5482,0.0000,244.0784,,true,99999.0000,25,0.20443342,0.40803269,50.10221671,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S0,S0,2520000,scheduled subsidy boundary,0.02441406,0.01220703,0.01220703,90,10002.5482,0.0000,122.0392,,true,99999.0000,13,0.40803269,0.81274910,50.20401634,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S0,S0,2730000,scheduled subsidy boundary,0.01220703,0.00610351,0.00610352,90,10002.5482,0.0000,61.0197,,true,99999.0000,7,0.81274910,1.61239478,50.40641518,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S0,S0,2940000,scheduled subsidy boundary,0.00610351,0.00305175,0.00305176,90,10002.5482,0.0000,30.5098,,true,99999.0000,4,1.61239478,3.17362334,50.80627799,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S0,S0,3150000,scheduled subsidy boundary,0.00305175,0.00152587,0.00152588,90,10002.5482,0.0000,15.2549,,true,99999.0000,2,3.17362334,6.15202413,51.58697031,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S0,S0,3360000,scheduled subsidy boundary,0.00152587,0.00076293,0.00076294,90,10002.5482,0.0000,7.6275,,true,99999.0000,1,6.15202413,11.59103620,53.07631959,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S0,S0,3570000,scheduled subsidy boundary,0.00076293,0.00038146,0.00038147,90,10002.5482,0.0000,3.8137,,true,99999.0000,1,11.59103620,20.77435064,55.79609751,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S0,S0,3780000,scheduled subsidy boundary,0.00038146,0.00019073,0.00019073,90,10002.5482,0.0000,1.9068,,true,99999.0000,1,20.77435064,34.40192479,60.38717532,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S0,S0,3990000,scheduled subsidy boundary,0.00019073,0.00009536,0.00009537,90,10002.5482,0.0000,0.9535,,true,99999.0000,1,34.40192479,51.19391736,67.20268205,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S0,S0,4200000,scheduled subsidy boundary,0.00009536,0.00004768,0.00004768,90,10002.5482,0.0000,0.4767,,true,99999.0000,1,51.19391736,67.71954620,75.59695868,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S0,S0,4410000,scheduled subsidy boundary,0.00004768,0.00002384,0.00002384,90,10002.5482,0.0000,0.2383,,true,99999.0000,1,67.71954620,80.75331437,83.85977310,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S0,S0,4620000,scheduled subsidy boundary,0.00002384,0.00001192,0.00001192,90,10002.5482,0.0000,0.1192,,true,99999.0000,1,80.75331437,89.35195977,90.37665718,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S0,S0,4830000,scheduled subsidy boundary,0.00001192,0.00000596,0.00000596,90,10002.5482,0.0000,0.0596,,true,99999.0000,1,89.35195977,94.37658832,94.67597988,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S0,S0,5040000,scheduled subsidy boundary,0.00000596,0.00000298,0.00000298,90,10002.5482,0.0000,0.0298,,true,99999.0000,1,94.37658832,97.10695010,97.18829416,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S0,S0,5250000,scheduled subsidy boundary,0.00000298,0.00000149,0.00000149,90,10002.5482,0.0000,0.0149,,true,99999.0000,1,97.10695010,98.53224359,98.55347505,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S0,S0,5460000,scheduled subsidy boundary,0.00000149,0.00000074,0.00000075,90,10002.5482,0.0000,0.0075,,true,99999.0000,1,98.53224359,99.26562154,99.27104715,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S0,S0,5670000,scheduled subsidy boundary,0.00000074,0.00000037,0.00000037,90,10002.5482,0.0000,0.0037,,true,99999.0000,1,99.26562154,99.63145752,99.63281077,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S0,S0,5880000,scheduled subsidy boundary,0.00000037,0.00000018,0.00000019,90,10002.5482,0.0000,0.0019,,true,99999.0000,1,99.63145752,99.82036911,99.82070906,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S0,S0,6090000,scheduled subsidy boundary,0.00000018,0.00000009,0.00000009,90,10002.5482,0.0000,0.0009,,true,99999.0000,1,99.82036911,99.91010381,99.91018455,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S0,S0,6300000,scheduled subsidy boundary,0.00000009,0.00000004,0.00000005,90,10002.5482,0.0000,0.0005,,true,99999.0000,1,99.91010381,99.96002618,99.96004614,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S0,S0,6510000,scheduled subsidy boundary,0.00000004,0.00000002,0.00000002,90,10002.5482,0.0000,0.0002,,true,99999.0000,1,99.96002618,99.98000909,99.98001309,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S0,S0,6720000,scheduled subsidy boundary,0.00000002,0.00000001,0.00000001,90,10002.5482,0.0000,0.0001,,true,99999.0000,1,99.98000909,99.99000355,99.99000455,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,840000,activation,6.25000000,5.93750000,0.31250000,90,10002.5482,0.0000,3124.2039,,true,99999.0000,313,0.00160038,0.00168461,5.00152036,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,1050000,scheduled subsidy boundary,5.93750000,5.64062500,0.29687500,90,10002.5482,0.0000,2967.9937,,true,99999.0000,297,0.00168461,0.00177327,5.00160038,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,1260000,scheduled subsidy boundary,5.64062500,5.35859375,0.28203125,90,10002.5482,0.0000,2819.5940,,true,99999.0000,283,0.00177327,0.00186660,5.00168461,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,1470000,scheduled subsidy boundary,5.35859375,5.09066406,0.26792969,90,10002.5482,0.0000,2678.6143,,true,99999.0000,268,0.00186660,0.00196484,5.00177332,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,1680000,scheduled subsidy boundary,5.09066406,4.83613085,0.25453321,90,10002.5482,0.0000,2544.6837,,true,99999.0000,255,0.00196484,0.00206825,5.00186674,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,1890000,scheduled subsidy boundary,4.83613085,4.59432430,0.24180655,90,10002.5482,0.0000,2417.4495,,true,99999.0000,242,0.00206825,0.00217711,5.00196500,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,2100000,scheduled subsidy boundary,4.59432430,4.36460808,0.22971622,90,10002.5482,0.0000,2296.5770,,true,99999.0000,230,0.00217711,0.00229169,5.00206836,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,2310000,scheduled subsidy boundary,4.36460808,4.14637767,0.21823041,90,10002.5482,0.0000,2181.7481,,true,99999.0000,219,0.00229169,0.00241230,5.00217724,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,2520000,scheduled subsidy boundary,4.14637767,3.93905878,0.20731889,90,10002.5482,0.0000,2072.6607,,true,99999.0000,208,0.00241230,0.00253926,5.00229184,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,2730000,scheduled subsidy boundary,3.93905878,3.74210584,0.19695294,90,10002.5482,0.0000,1969.0276,,true,99999.0000,197,0.00253926,0.00267290,5.00241232,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,2940000,scheduled subsidy boundary,3.74210584,3.55500054,0.18710530,90,10002.5482,0.0000,1870.5763,,true,99999.0000,188,0.00267290,0.00281358,5.00253947,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,3150000,scheduled subsidy boundary,3.55500054,3.37725051,0.17775003,90,10002.5482,0.0000,1777.0475,,true,99999.0000,178,0.00281358,0.00296166,5.00267298,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,3360000,scheduled subsidy boundary,3.37725051,3.20838798,0.16886253,90,10002.5482,0.0000,1688.1951,,true,99999.0000,169,0.00296166,0.00311753,5.00281371,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,3570000,scheduled subsidy boundary,3.20838798,3.04796858,0.16041940,90,10002.5482,0.0000,1603.7853,,true,99999.0000,161,0.00311753,0.00328160,5.00296168,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,3780000,scheduled subsidy boundary,3.04796858,2.89557015,0.15239843,90,10002.5482,0.0000,1523.5961,,true,99999.0000,153,0.00328160,0.00345431,5.00311755,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,3990000,scheduled subsidy boundary,2.89557015,2.75079164,0.14477851,90,10002.5482,0.0000,1447.4163,,true,99999.0000,145,0.00345431,0.00363611,5.00328168,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,4200000,scheduled subsidy boundary,2.75079164,2.61325205,0.13753959,90,10002.5482,0.0000,1375.0455,,true,99999.0000,138,0.00363611,0.00382748,5.00345460,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,4410000,scheduled subsidy boundary,2.61325205,2.48258944,0.13066261,90,10002.5482,0.0000,1306.2932,,true,99999.0000,131,0.00382748,0.00402892,5.00363639,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,4620000,scheduled subsidy boundary,2.48258944,2.35845996,0.12412948,90,10002.5482,0.0000,1240.9786,,true,99999.0000,125,0.00402892,0.00424096,5.00382779,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,4830000,scheduled subsidy boundary,2.35845996,2.24053696,0.11792300,90,10002.5482,0.0000,1178.9296,,true,99999.0000,118,0.00424096,0.00446415,5.00402899,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,5040000,scheduled subsidy boundary,2.24053696,2.12851011,0.11202685,90,10002.5482,0.0000,1119.9831,,true,99999.0000,113,0.00446415,0.00469910,5.00424104,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,5250000,scheduled subsidy boundary,2.12851011,2.02208460,0.10642551,90,10002.5482,0.0000,1063.9840,,true,99999.0000,107,0.00469910,0.00494641,5.00446435,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,5460000,scheduled subsidy boundary,2.02208460,1.92098037,0.10110423,90,10002.5482,0.0000,1010.7847,,true,99999.0000,102,0.00494641,0.00520673,5.00469909,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,5670000,scheduled subsidy boundary,1.92098037,1.82493135,0.09604902,90,10002.5482,0.0000,960.2455,,true,99999.0000,97,0.00520673,0.00548075,5.00494647,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,5880000,scheduled subsidy boundary,1.82493135,1.73368478,0.09124657,90,10002.5482,0.0000,912.2332,,true,99999.0000,92,0.00548075,0.00576920,5.00520685,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,6090000,scheduled subsidy boundary,1.73368478,1.64700054,0.08668424,90,10002.5482,0.0000,866.6216,,true,99999.0000,87,0.00576920,0.00607282,5.00548080,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,6300000,scheduled subsidy boundary,1.64700054,1.56465051,0.08235003,90,10002.5482,0.0000,823.2905,,true,99999.0000,83,0.00607282,0.00639242,5.00576936,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,6510000,scheduled subsidy boundary,1.56465051,1.48641798,0.07823253,90,10002.5482,0.0000,782.1260,,true,99999.0000,79,0.00639242,0.00672884,5.00607309,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,6720000,scheduled subsidy boundary,1.48641798,1.41209708,0.07432090,90,10002.5482,0.0000,743.0197,,true,99999.0000,75,0.00672884,0.00708297,5.00639247,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,6930000,scheduled subsidy boundary,1.41209708,1.34149222,0.07060486,90,10002.5482,0.0000,705.8687,,true,99999.0000,71,0.00708297,0.00745573,5.00672925,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,7140000,scheduled subsidy boundary,1.34149222,1.27441760,0.06707462,90,10002.5482,0.0000,670.5753,,true,99999.0000,68,0.00745573,0.00784811,5.00708361,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,7350000,scheduled subsidy boundary,1.27441760,1.21069672,0.06372088,90,10002.5482,0.0000,637.0465,,true,99999.0000,64,0.00784811,0.00826113,5.00745570,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,7560000,scheduled subsidy boundary,1.21069672,1.15016188,0.06053484,90,10002.5482,0.0000,605.1942,,true,99999.0000,61,0.00826113,0.00869589,5.00784840,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
S1,S1,7770000,scheduled subsidy boundary,1.15016188,1.09265378,0.05750810,90,10002.5482,0.0000,574.9345,,true,99999.0000,58,0.00869589,0.00915352,5.00826161,consensus-deterministic boundary requirement calibrated to derived observed fee distributions
