scenario_id,scenario_display_id,scenario_name,start_height,end_height,blocks,maximum_permitted_subsidy_base_units,maximum_permitted_subsidy_rin_display,scheduled_issuance_base_units,scheduled_issuance_rin_display,cumulative_scheduled_issuance_base_units,cumulative_scheduled_issuance_rin_display,perpetual_or_truncated,rule
S4,S4,Idealized 113/114 cap-derived geometric schedule,199500000,199710000,210000,148632,0.00148632,31212720000,312.12720000,16796461833900000,167964618.33900000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,199710000,199920000,210000,147328,0.00147328,30938880000,309.38880000,16796492772780000,167964927.72780000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,199920000,200130000,210000,146035,0.00146035,30667350000,306.67350000,16796523440130000,167965234.40130000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,200130000,200340000,210000,144753,0.00144753,30398130000,303.98130000,16796553838260000,167965538.38260000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,200340000,200550000,210000,143483,0.00143483,30131430000,301.31430000,16796583969690000,167965839.69690000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,200550000,200760000,210000,142224,0.00142224,29867040000,298.67040000,16796613836730000,167966138.36730000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,200760000,200970000,210000,140976,0.00140976,29604960000,296.04960000,16796643441690000,167966434.41690000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,200970000,201180000,210000,139739,0.00139739,29345190000,293.45190000,16796672786880000,167966727.86880000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,201180000,201390000,210000,138513,0.00138513,29087730000,290.87730000,16796701874610000,167967018.74610000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,201390000,201600000,210000,137297,0.00137297,28832370000,288.32370000,16796730706980000,167967307.06980000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,201600000,201810000,210000,136092,0.00136092,28579320000,285.79320000,16796759286300000,167967592.86300000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,201810000,202020000,210000,134898,0.00134898,28328580000,283.28580000,16796787614880000,167967876.14880000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,202020000,202230000,210000,133714,0.00133714,28079940000,280.79940000,16796815694820000,167968156.94820000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,202230000,202440000,210000,132541,0.00132541,27833610000,278.33610000,16796843528430000,167968435.28430000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,202440000,202650000,210000,131378,0.00131378,27589380000,275.89380000,16796871117810000,167968711.17810000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,202650000,202860000,210000,130225,0.00130225,27347250000,273.47250000,16796898465060000,167968984.65060000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,202860000,203070000,210000,129082,0.00129082,27107220000,271.07220000,16796925572280000,167969255.72280000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,203070000,203280000,210000,127949,0.00127949,26869290000,268.69290000,16796952441570000,167969524.41570000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,203280000,203490000,210000,126826,0.00126826,26633460000,266.33460000,16796979075030000,167969790.75030000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,203490000,203700000,210000,125713,0.00125713,26399730000,263.99730000,16797005474760000,167970054.74760000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,203700000,203910000,210000,124610,0.00124610,26168100000,261.68100000,16797031642860000,167970316.42860000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,203910000,204120000,210000,123516,0.00123516,25938360000,259.38360000,16797057581220000,167970575.81220000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,204120000,204330000,210000,122432,0.00122432,25710720000,257.10720000,16797083291940000,167970832.91940000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,204330000,204540000,210000,121358,0.00121358,25485180000,254.85180000,16797108777120000,167971087.77120000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,204540000,204750000,210000,120293,0.00120293,25261530000,252.61530000,16797134038650000,167971340.38650000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,204750000,204960000,210000,119237,0.00119237,25039770000,250.39770000,16797159078420000,167971590.78420000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,204960000,205170000,210000,118191,0.00118191,24820110000,248.20110000,16797183898530000,167971838.98530000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,205170000,205380000,210000,117154,0.00117154,24602340000,246.02340000,16797208500870000,167972085.00870000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,205380000,205590000,210000,116126,0.00116126,24386460000,243.86460000,16797232887330000,167972328.87330000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,205590000,205800000,210000,115107,0.00115107,24172470000,241.72470000,16797257059800000,167972570.59800000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,205800000,206010000,210000,114097,0.00114097,23960370000,239.60370000,16797281020170000,167972810.20170000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,206010000,206220000,210000,113096,0.00113096,23750160000,237.50160000,16797304770330000,167973047.70330000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,206220000,206430000,210000,112103,0.00112103,23541630000,235.41630000,16797328311960000,167973283.11960000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,206430000,206640000,210000,111119,0.00111119,23334990000,233.34990000,16797351646950000,167973516.46950000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,206640000,206850000,210000,110144,0.00110144,23130240000,231.30240000,16797374777190000,167973747.77190000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,206850000,207060000,210000,109177,0.00109177,22927170000,229.27170000,16797397704360000,167973977.04360000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,207060000,207270000,210000,108219,0.00108219,22725990000,227.25990000,16797420430350000,167974204.30350000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,207270000,207480000,210000,107269,0.00107269,22526490000,225.26490000,16797442956840000,167974429.56840000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,207480000,207690000,210000,106328,0.00106328,22328880000,223.28880000,16797465285720000,167974652.85720000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,207690000,207900000,210000,105395,0.00105395,22132950000,221.32950000,16797487418670000,167974874.18670000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,207900000,208110000,210000,104470,0.00104470,21938700000,219.38700000,16797509357370000,167975093.57370000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,208110000,208320000,210000,103553,0.00103553,21746130000,217.46130000,16797531103500000,167975311.03500000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,208320000,208530000,210000,102644,0.00102644,21555240000,215.55240000,16797552658740000,167975526.58740000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,208530000,208740000,210000,101743,0.00101743,21366030000,213.66030000,16797574024770000,167975740.24770000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,208740000,208950000,210000,100850,0.00100850,21178500000,211.78500000,16797595203270000,167975952.03270000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,208950000,209160000,210000,99965,0.00099965,20992650000,209.92650000,16797616195920000,167976161.95920000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,209160000,209370000,210000,99088,0.00099088,20808480000,208.08480000,16797637004400000,167976370.04400000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,209370000,209580000,210000,98218,0.00098218,20625780000,206.25780000,16797657630180000,167976576.30180000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,209580000,209790000,210000,97356,0.00097356,20444760000,204.44760000,16797678074940000,167976780.74940000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,209790000,210000000,210000,96502,0.00096502,20265420000,202.65420000,16797698340360000,167976983.40360000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,210000000,210210000,210000,95655,0.00095655,20087550000,200.87550000,16797718427910000,167977184.27910000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,210210000,210420000,210000,94815,0.00094815,19911150000,199.11150000,16797738339060000,167977383.39060000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,210420000,210630000,210000,93983,0.00093983,19736430000,197.36430000,16797758075490000,167977580.75490000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,210630000,210840000,210000,93158,0.00093158,19563180000,195.63180000,16797777638670000,167977776.38670000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,210840000,211050000,210000,92340,0.00092340,19391400000,193.91400000,16797797030070000,167977970.30070000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,211050000,211260000,210000,91530,0.00091530,19221300000,192.21300000,16797816251370000,167978162.51370000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,211260000,211470000,210000,90727,0.00090727,19052670000,190.52670000,16797835304040000,167978353.04040000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,211470000,211680000,210000,89931,0.00089931,18885510000,188.85510000,16797854189550000,167978541.89550000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,211680000,211890000,210000,89142,0.00089142,18719820000,187.19820000,16797872909370000,167978729.09370000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,211890000,212100000,210000,88360,0.00088360,18555600000,185.55600000,16797891464970000,167978914.64970000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,212100000,212310000,210000,87584,0.00087584,18392640000,183.92640000,16797909857610000,167979098.57610000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,212310000,212520000,210000,86815,0.00086815,18231150000,182.31150000,16797928088760000,167979280.88760000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,212520000,212730000,210000,86053,0.00086053,18071130000,180.71130000,16797946159890000,167979461.59890000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,212730000,212940000,210000,85298,0.00085298,17912580000,179.12580000,16797964072470000,167979640.72470000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,212940000,213150000,210000,84549,0.00084549,17755290000,177.55290000,16797981827760000,167979818.27760000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,213150000,213360000,210000,83807,0.00083807,17599470000,175.99470000,16797999427230000,167979994.27230000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,213360000,213570000,210000,83071,0.00083071,17444910000,174.44910000,16798016872140000,167980168.72140000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,213570000,213780000,210000,82342,0.00082342,17291820000,172.91820000,16798034163960000,167980341.63960000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,213780000,213990000,210000,81619,0.00081619,17139990000,171.39990000,16798051303950000,167980513.03950000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,213990000,214200000,210000,80903,0.00080903,16989630000,169.89630000,16798068293580000,167980682.93580000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,214200000,214410000,210000,80193,0.00080193,16840530000,168.40530000,16798085134110000,167980851.34110000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,214410000,214620000,210000,79489,0.00079489,16692690000,166.92690000,16798101826800000,167981018.26800000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,214620000,214830000,210000,78791,0.00078791,16546110000,165.46110000,16798118372910000,167981183.72910000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,214830000,215040000,210000,78099,0.00078099,16400790000,164.00790000,16798134773700000,167981347.73700000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,215040000,215250000,210000,77413,0.00077413,16256730000,162.56730000,16798151030430000,167981510.30430000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,215250000,215460000,210000,76733,0.00076733,16113930000,161.13930000,16798167144360000,167981671.44360000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,215460000,215670000,210000,76059,0.00076059,15972390000,159.72390000,16798183116750000,167981831.16750000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,215670000,215880000,210000,75391,0.00075391,15832110000,158.32110000,16798198948860000,167981989.48860000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,215880000,216090000,210000,74729,0.00074729,15693090000,156.93090000,16798214641950000,167982146.41950000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,216090000,216300000,210000,74073,0.00074073,15555330000,155.55330000,16798230197280000,167982301.97280000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,216300000,216510000,210000,73423,0.00073423,15418830000,154.18830000,16798245616110000,167982456.16110000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,216510000,216720000,210000,72778,0.00072778,15283380000,152.83380000,16798260899490000,167982608.99490000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,216720000,216930000,210000,72139,0.00072139,15149190000,151.49190000,16798276048680000,167982760.48680000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,216930000,217140000,210000,71506,0.00071506,15016260000,150.16260000,16798291064940000,167982910.64940000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,217140000,217350000,210000,70878,0.00070878,14884380000,148.84380000,16798305949320000,167983059.49320000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,217350000,217560000,210000,70256,0.00070256,14753760000,147.53760000,16798320703080000,167983207.03080000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,217560000,217770000,210000,69639,0.00069639,14624190000,146.24190000,16798335327270000,167983353.27270000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,217770000,217980000,210000,69028,0.00069028,14495880000,144.95880000,16798349823150000,167983498.23150000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,217980000,218190000,210000,68422,0.00068422,14368620000,143.68620000,16798364191770000,167983641.91770000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,218190000,218400000,210000,67821,0.00067821,14242410000,142.42410000,16798378434180000,167983784.34180000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,218400000,218610000,210000,67226,0.00067226,14117460000,141.17460000,16798392551640000,167983925.51640000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,218610000,218820000,210000,66636,0.00066636,13993560000,139.93560000,16798406545200000,167984065.45200000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,218820000,219030000,210000,66051,0.00066051,13870710000,138.70710000,16798420415910000,167984204.15910000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,219030000,219240000,210000,65471,0.00065471,13748910000,137.48910000,16798434164820000,167984341.64820000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,219240000,219450000,210000,64896,0.00064896,13628160000,136.28160000,16798447792980000,167984477.92980000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,219450000,219660000,210000,64326,0.00064326,13508460000,135.08460000,16798461301440000,167984613.01440000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,219660000,219870000,210000,63761,0.00063761,13389810000,133.89810000,16798474691250000,167984746.91250000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,219870000,220080000,210000,63201,0.00063201,13272210000,132.72210000,16798487963460000,167984879.63460000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,220080000,220290000,210000,62646,0.00062646,13155660000,131.55660000,16798501119120000,167985011.19120000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,220290000,220500000,210000,62096,0.00062096,13040160000,130.40160000,16798514159280000,167985141.59280000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,220500000,220710000,210000,61551,0.00061551,12925710000,129.25710000,16798527084990000,167985270.84990000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,220710000,220920000,210000,61011,0.00061011,12812310000,128.12310000,16798539897300000,167985398.97300000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,220920000,221130000,210000,60475,0.00060475,12699750000,126.99750000,16798552597050000,167985525.97050000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,221130000,221340000,210000,59944,0.00059944,12588240000,125.88240000,16798565185290000,167985651.85290000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,221340000,221550000,210000,59418,0.00059418,12477780000,124.77780000,16798577663070000,167985776.63070000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,221550000,221760000,210000,58896,0.00058896,12368160000,123.68160000,16798590031230000,167985900.31230000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,221760000,221970000,210000,58379,0.00058379,12259590000,122.59590000,16798602290820000,167986022.90820000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,221970000,222180000,210000,57866,0.00057866,12151860000,121.51860000,16798614442680000,167986144.42680000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,222180000,222390000,210000,57358,0.00057358,12045180000,120.45180000,16798626487860000,167986264.87860000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,222390000,222600000,210000,56854,0.00056854,11939340000,119.39340000,16798638427200000,167986384.27200000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,222600000,222810000,210000,56355,0.00056355,11834550000,118.34550000,16798650261750000,167986502.61750000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,222810000,223020000,210000,55860,0.00055860,11730600000,117.30600000,16798661992350000,167986619.92350000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,223020000,223230000,210000,55370,0.00055370,11627700000,116.27700000,16798673620050000,167986736.20050000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,223230000,223440000,210000,54884,0.00054884,11525640000,115.25640000,16798685145690000,167986851.45690000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,223440000,223650000,210000,54402,0.00054402,11424420000,114.24420000,16798696570110000,167986965.70110000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,223650000,223860000,210000,53924,0.00053924,11324040000,113.24040000,16798707894150000,167987078.94150000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,223860000,224070000,210000,53450,0.00053450,11224500000,112.24500000,16798719118650000,167987191.18650000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,224070000,224280000,210000,52981,0.00052981,11126010000,111.26010000,16798730244660000,167987302.44660000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,224280000,224490000,210000,52516,0.00052516,11028360000,110.28360000,16798741273020000,167987412.73020000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,224490000,224700000,210000,52055,0.00052055,10931550000,109.31550000,16798752204570000,167987522.04570000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,224700000,224910000,210000,51598,0.00051598,10835580000,108.35580000,16798763040150000,167987630.40150000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,224910000,225120000,210000,51145,0.00051145,10740450000,107.40450000,16798773780600000,167987737.80600000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,225120000,225330000,210000,50696,0.00050696,10646160000,106.46160000,16798784426760000,167987844.26760000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,225330000,225540000,210000,50251,0.00050251,10552710000,105.52710000,16798794979470000,167987949.79470000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,225540000,225750000,210000,49810,0.00049810,10460100000,104.60100000,16798805439570000,167988054.39570000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,225750000,225960000,210000,49373,0.00049373,10368330000,103.68330000,16798815807900000,167988158.07900000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,225960000,226170000,210000,48939,0.00048939,10277190000,102.77190000,16798826085090000,167988260.85090000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,226170000,226380000,210000,48509,0.00048509,10186890000,101.86890000,16798836271980000,167988362.71980000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,226380000,226590000,210000,48083,0.00048083,10097430000,100.97430000,16798846369410000,167988463.69410000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,226590000,226800000,210000,47661,0.00047661,10008810000,100.08810000,16798856378220000,167988563.78220000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,226800000,227010000,210000,47242,0.00047242,9920820000,99.20820000,16798866299040000,167988662.99040000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,227010000,227220000,210000,46827,0.00046827,9833670000,98.33670000,16798876132710000,167988761.32710000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,227220000,227430000,210000,46416,0.00046416,9747360000,97.47360000,16798885880070000,167988858.80070000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,227430000,227640000,210000,46008,0.00046008,9661680000,96.61680000,16798895541750000,167988955.41750000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,227640000,227850000,210000,45604,0.00045604,9576840000,95.76840000,16798905118590000,167989051.18590000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,227850000,228060000,210000,45203,0.00045203,9492630000,94.92630000,16798914611220000,167989146.11220000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,228060000,228270000,210000,44806,0.00044806,9409260000,94.09260000,16798924020480000,167989240.20480000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,228270000,228480000,210000,44412,0.00044412,9326520000,93.26520000,16798933347000000,167989333.47000000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,228480000,228690000,210000,44022,0.00044022,9244620000,92.44620000,16798942591620000,167989425.91620000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,228690000,228900000,210000,43635,0.00043635,9163350000,91.63350000,16798951754970000,167989517.54970000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,228900000,229110000,210000,43252,0.00043252,9082920000,90.82920000,16798960837890000,167989608.37890000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,229110000,229320000,210000,42872,0.00042872,9003120000,90.03120000,16798969841010000,167989698.41010000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,229320000,229530000,210000,42495,0.00042495,8923950000,89.23950000,16798978764960000,167989787.64960000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,229530000,229740000,210000,42122,0.00042122,8845620000,88.45620000,16798987610580000,167989876.10580000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,229740000,229950000,210000,41752,0.00041752,8767920000,87.67920000,16798996378500000,167989963.78500000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,229950000,230160000,210000,41385,0.00041385,8690850000,86.90850000,16799005069350000,167990050.69350000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,230160000,230370000,210000,41021,0.00041021,8614410000,86.14410000,16799013683760000,167990136.83760000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,230370000,230580000,210000,40661,0.00040661,8538810000,85.38810000,16799022222570000,167990222.22570000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,230580000,230790000,210000,40304,0.00040304,8463840000,84.63840000,16799030686410000,167990306.86410000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,230790000,231000000,210000,39950,0.00039950,8389500000,83.89500000,16799039075910000,167990390.75910000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,231000000,231210000,210000,39599,0.00039599,8315790000,83.15790000,16799047391700000,167990473.91700000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,231210000,231420000,210000,39251,0.00039251,8242710000,82.42710000,16799055634410000,167990556.34410000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,231420000,231630000,210000,38906,0.00038906,8170260000,81.70260000,16799063804670000,167990638.04670000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,231630000,231840000,210000,38564,0.00038564,8098440000,80.98440000,16799071903110000,167990719.03110000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,231840000,232050000,210000,38225,0.00038225,8027250000,80.27250000,16799079930360000,167990799.30360000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,232050000,232260000,210000,37889,0.00037889,7956690000,79.56690000,16799087887050000,167990878.87050000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,232260000,232470000,210000,37556,0.00037556,7886760000,78.86760000,16799095773810000,167990957.73810000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,232470000,232680000,210000,37226,0.00037226,7817460000,78.17460000,16799103591270000,167991035.91270000,false,idealized 113/114 comparator
S4,S4,Idealized 113/114 cap-derived geometric schedule,232680000,232890000,210000,36899,0.00036899,7748790000,77.48790000,16799111340060000,167991113.40060000,false,idealized 113/114 comparator
