scenario_id,scenario_display_id,horizon_years,height,price_path,fee_case,hardware_class,subsidy_base_units,fee_base_units_per_block,fee_share_of_gross_rin_revenue_pct,annual_gross_miner_revenue_rin,normalized_price_index,liquidity_realization_pct,annual_gross_miner_revenue_value_index,annual_realizable_miner_revenue_value_index,normalized_annual_break_even_cost,break_even_price_index
S0,S0,50,27120000,growth,low,high_cost,0,0,0.00000000,0.00000000,4.38390602,80.0,0.00000000,0.00000000,0.90000000,0.00000000
S0,S0,50,27120000,growth,base,reference,0,10003,100.00000000,52.57576800,4.38390602,80.0,230.48722577,184.38978062,0.70000000,0.01681076
S0,S0,50,27120000,growth,base,efficient,0,10003,100.00000000,52.57576800,4.38390602,80.0,230.48722577,184.38978062,0.58000000,0.01392891
S0,S0,50,27120000,growth,base,high_cost,0,10003,100.00000000,52.57576800,4.38390602,80.0,230.48722577,184.38978062,0.90000000,0.02161383
S0,S0,50,27120000,growth,high,reference,0,290698,100.00000000,1527.90868800,4.38390602,80.0,6698.20809336,5358.56647469,0.70000000,0.00057846
S0,S0,50,27120000,growth,high,efficient,0,290698,100.00000000,1527.90868800,4.38390602,80.0,6698.20809336,5358.56647469,0.58000000,0.00047930
S0,S0,50,27120000,growth,high,high_cost,0,290698,100.00000000,1527.90868800,4.38390602,80.0,6698.20809336,5358.56647469,0.90000000,0.00074374
S0,S0,100,53400000,stress,low,reference,0,0,0.00000000,0.00000000,0.00592053,70.0,0.00000000,0.00000000,0.70000000,0.00000000
S0,S0,100,53400000,stress,low,efficient,0,0,0.00000000,0.00000000,0.00592053,70.0,0.00000000,0.00000000,0.58000000,0.00000000
S0,S0,100,53400000,stress,low,high_cost,0,0,0.00000000,0.00000000,0.00592053,70.0,0.00000000,0.00000000,0.90000000,0.00000000
S0,S0,100,53400000,stress,base,reference,0,10003,100.00000000,52.57576800,0.00592053,70.0,0.31127637,0.21789346,0.70000000,0.01921229
S0,S0,100,53400000,stress,base,efficient,0,10003,100.00000000,52.57576800,0.00592053,70.0,0.31127637,0.21789346,0.58000000,0.01591876
S0,S0,100,53400000,stress,base,high_cost,0,10003,100.00000000,52.57576800,0.00592053,70.0,0.31127637,0.21789346,0.90000000,0.02470152
S0,S0,100,53400000,stress,high,reference,0,290698,100.00000000,1527.90868800,0.00592053,70.0,9.04602803,6.33221962,0.70000000,0.00066110
S0,S0,100,53400000,stress,high,efficient,0,290698,100.00000000,1527.90868800,0.00592053,70.0,9.04602803,6.33221962,0.58000000,0.00054777
S0,S0,100,53400000,stress,high,high_cost,0,290698,100.00000000,1527.90868800,0.00592053,70.0,9.04602803,6.33221962,0.90000000,0.00084999
S0,S0,100,53400000,flat,low,reference,0,0,0.00000000,0.00000000,1.00000000,90.0,0.00000000,0.00000000,0.70000000,0.00000000
S0,S0,100,53400000,flat,low,efficient,0,0,0.00000000,0.00000000,1.00000000,90.0,0.00000000,0.00000000,0.58000000,0.00000000
S0,S0,100,53400000,flat,low,high_cost,0,0,0.00000000,0.00000000,1.00000000,90.0,0.00000000,0.00000000,0.90000000,0.00000000
S0,S0,100,53400000,flat,base,reference,0,10003,100.00000000,52.57576800,1.00000000,90.0,52.57576800,47.31819120,0.70000000,0.01494289
S0,S0,100,53400000,flat,base,efficient,0,10003,100.00000000,52.57576800,1.00000000,90.0,52.57576800,47.31819120,0.58000000,0.01238125
S0,S0,100,53400000,flat,base,high_cost,0,10003,100.00000000,52.57576800,1.00000000,90.0,52.57576800,47.31819120,0.90000000,0.01921229
S0,S0,100,53400000,flat,high,reference,0,290698,100.00000000,1527.90868800,1.00000000,90.0,1527.90868800,1375.11781920,0.70000000,0.00051419
S0,S0,100,53400000,flat,high,efficient,0,290698,100.00000000,1527.90868800,1.00000000,90.0,1527.90868800,1375.11781920,0.58000000,0.00042604
S0,S0,100,53400000,flat,high,high_cost,0,290698,100.00000000,1527.90868800,1.00000000,90.0,1527.90868800,1375.11781920,0.90000000,0.00066110
S0,S0,100,53400000,growth,low,reference,0,0,0.00000000,0.00000000,19.21863198,80.0,0.00000000,0.00000000,0.70000000,0.00000000
S0,S0,100,53400000,growth,low,efficient,0,0,0.00000000,0.00000000,19.21863198,80.0,0.00000000,0.00000000,0.58000000,0.00000000
S0,S0,100,53400000,growth,low,high_cost,0,0,0.00000000,0.00000000,19.21863198,80.0,0.00000000,0.00000000,0.90000000,0.00000000
S0,S0,100,53400000,growth,base,reference,0,10003,100.00000000,52.57576800,19.21863198,80.0,1010.43433630,808.34746904,0.70000000,0.01681076
S0,S0,100,53400000,growth,base,efficient,0,10003,100.00000000,52.57576800,19.21863198,80.0,1010.43433630,808.34746904,0.58000000,0.01392891
S0,S0,100,53400000,growth,base,high_cost,0,10003,100.00000000,52.57576800,19.21863198,80.0,1010.43433630,808.34746904,0.90000000,0.02161383
S0,S0,100,53400000,growth,high,reference,0,290698,100.00000000,1527.90868800,19.21863198,80.0,29364.31477502,23491.45182002,0.70000000,0.00057846
S0,S0,100,53400000,growth,high,efficient,0,290698,100.00000000,1527.90868800,19.21863198,80.0,29364.31477502,23491.45182002,0.58000000,0.00047930
S0,S0,100,53400000,growth,high,high_cost,0,290698,100.00000000,1527.90868800,19.21863198,80.0,29364.31477502,23491.45182002,0.90000000,0.00074374
S0,S0,250,132240000,stress,low,reference,0,0,0.00000000,0.00000000,0.00000270,70.0,0.00000000,0.00000000,0.70000000,0.00000000
S0,S0,250,132240000,stress,low,efficient,0,0,0.00000000,0.00000000,0.00000270,70.0,0.00000000,0.00000000,0.58000000,0.00000000
S0,S0,250,132240000,stress,low,high_cost,0,0,0.00000000,0.00000000,0.00000270,70.0,0.00000000,0.00000000,0.90000000,0.00000000
S0,S0,250,132240000,stress,base,reference,0,10003,100.00000000,52.57576800,0.00000270,70.0,0.00014180,0.00009926,0.70000000,0.01921229
S0,S0,250,132240000,stress,base,efficient,0,10003,100.00000000,52.57576800,0.00000270,70.0,0.00014180,0.00009926,0.58000000,0.01591876
S0,S0,250,132240000,stress,base,high_cost,0,10003,100.00000000,52.57576800,0.00000270,70.0,0.00014180,0.00009926,0.90000000,0.02470152
S0,S0,250,132240000,stress,high,reference,0,290698,100.00000000,1527.90868800,0.00000270,70.0,0.00412096,0.00288467,0.70000000,0.00066110
S0,S0,250,132240000,stress,high,efficient,0,290698,100.00000000,1527.90868800,0.00000270,70.0,0.00412096,0.00288467,0.58000000,0.00054777
S0,S0,250,132240000,stress,high,high_cost,0,290698,100.00000000,1527.90868800,0.00000270,70.0,0.00412096,0.00288467,0.90000000,0.00084999
S0,S0,250,132240000,flat,low,reference,0,0,0.00000000,0.00000000,1.00000000,90.0,0.00000000,0.00000000,0.70000000,0.00000000
S0,S0,250,132240000,flat,low,efficient,0,0,0.00000000,0.00000000,1.00000000,90.0,0.00000000,0.00000000,0.58000000,0.00000000
S0,S0,250,132240000,flat,low,high_cost,0,0,0.00000000,0.00000000,1.00000000,90.0,0.00000000,0.00000000,0.90000000,0.00000000
S0,S0,250,132240000,flat,base,reference,0,10003,100.00000000,52.57576800,1.00000000,90.0,52.57576800,47.31819120,0.70000000,0.01494289
S0,S0,250,132240000,flat,base,efficient,0,10003,100.00000000,52.57576800,1.00000000,90.0,52.57576800,47.31819120,0.58000000,0.01238125
S0,S0,250,132240000,flat,base,high_cost,0,10003,100.00000000,52.57576800,1.00000000,90.0,52.57576800,47.31819120,0.90000000,0.01921229
S0,S0,250,132240000,flat,high,reference,0,290698,100.00000000,1527.90868800,1.00000000,90.0,1527.90868800,1375.11781920,0.70000000,0.00051419
S0,S0,250,132240000,flat,high,efficient,0,290698,100.00000000,1527.90868800,1.00000000,90.0,1527.90868800,1375.11781920,0.58000000,0.00042604
S0,S0,250,132240000,flat,high,high_cost,0,290698,100.00000000,1527.90868800,1.00000000,90.0,1527.90868800,1375.11781920,0.90000000,0.00066110
S0,S0,250,132240000,growth,low,reference,0,0,0.00000000,0.00000000,1619.22118137,80.0,0.00000000,0.00000000,0.70000000,0.00000000
S0,S0,250,132240000,growth,low,efficient,0,0,0.00000000,0.00000000,1619.22118137,80.0,0.00000000,0.00000000,0.58000000,0.00000000
S0,S0,250,132240000,growth,low,high_cost,0,0,0.00000000,0.00000000,1619.22118137,80.0,0.00000000,0.00000000,0.90000000,0.00000000
S0,S0,250,132240000,growth,base,reference,0,10003,100.00000000,52.57576800,1619.22118137,80.0,85131.79717229,68105.43773784,0.70000000,0.01681076
S0,S0,250,132240000,growth,base,efficient,0,10003,100.00000000,52.57576800,1619.22118137,80.0,85131.79717229,68105.43773784,0.58000000,0.01392891
S0,S0,250,132240000,growth,base,high_cost,0,10003,100.00000000,52.57576800,1619.22118137,80.0,85131.79717229,68105.43773784,0.90000000,0.02161383
S0,S0,250,132240000,growth,high,reference,0,290698,100.00000000,1527.90868800,1619.22118137,80.0,2474022.11080593,1979217.68864474,0.70000000,0.00057846
S0,S0,250,132240000,growth,high,efficient,0,290698,100.00000000,1527.90868800,1619.22118137,80.0,2474022.11080593,1979217.68864474,0.58000000,0.00047930
S0,S0,250,132240000,growth,high,high_cost,0,290698,100.00000000,1527.90868800,1619.22118137,80.0,2474022.11080593,1979217.68864474,0.90000000,0.00074374
S0,S0,500,263640000,stress,low,reference,0,0,0.00000000,0.00000000,0.00000000,70.0,0.00000000,0.00000000,0.70000000,0.00000000
S0,S0,500,263640000,stress,low,efficient,0,0,0.00000000,0.00000000,0.00000000,70.0,0.00000000,0.00000000,0.58000000,0.00000000
S0,S0,500,263640000,stress,low,high_cost,0,0,0.00000000,0.00000000,0.00000000,70.0,0.00000000,0.00000000,0.90000000,0.00000000
S0,S0,500,263640000,stress,base,reference,0,10003,100.00000000,52.57576800,0.00000000,70.0,0.00000000,0.00000000,0.70000000,0.01921229
S0,S0,500,263640000,stress,base,efficient,0,10003,100.00000000,52.57576800,0.00000000,70.0,0.00000000,0.00000000,0.58000000,0.01591876
S0,S0,500,263640000,stress,base,high_cost,0,10003,100.00000000,52.57576800,0.00000000,70.0,0.00000000,0.00000000,0.90000000,0.02470152
S0,S0,500,263640000,stress,high,reference,0,290698,100.00000000,1527.90868800,0.00000000,70.0,0.00000001,0.00000001,0.70000000,0.00066110
S0,S0,500,263640000,stress,high,efficient,0,290698,100.00000000,1527.90868800,0.00000000,70.0,0.00000001,0.00000001,0.58000000,0.00054777
S0,S0,500,263640000,stress,high,high_cost,0,290698,100.00000000,1527.90868800,0.00000000,70.0,0.00000001,0.00000001,0.90000000,0.00084999
S0,S0,500,263640000,flat,low,reference,0,0,0.00000000,0.00000000,1.00000000,90.0,0.00000000,0.00000000,0.70000000,0.00000000
S0,S0,500,263640000,flat,low,efficient,0,0,0.00000000,0.00000000,1.00000000,90.0,0.00000000,0.00000000,0.58000000,0.00000000
S0,S0,500,263640000,flat,low,high_cost,0,0,0.00000000,0.00000000,1.00000000,90.0,0.00000000,0.00000000,0.90000000,0.00000000
S0,S0,500,263640000,flat,base,reference,0,10003,100.00000000,52.57576800,1.00000000,90.0,52.57576800,47.31819120,0.70000000,0.01494289
S0,S0,500,263640000,flat,base,efficient,0,10003,100.00000000,52.57576800,1.00000000,90.0,52.57576800,47.31819120,0.58000000,0.01238125
S0,S0,500,263640000,flat,base,high_cost,0,10003,100.00000000,52.57576800,1.00000000,90.0,52.57576800,47.31819120,0.90000000,0.01921229
S0,S0,500,263640000,flat,high,reference,0,290698,100.00000000,1527.90868800,1.00000000,90.0,1527.90868800,1375.11781920,0.70000000,0.00051419
S0,S0,500,263640000,flat,high,efficient,0,290698,100.00000000,1527.90868800,1.00000000,90.0,1527.90868800,1375.11781920,0.58000000,0.00042604
S0,S0,500,263640000,flat,high,high_cost,0,290698,100.00000000,1527.90868800,1.00000000,90.0,1527.90868800,1375.11781920,0.90000000,0.00066110
S0,S0,500,263640000,growth,low,reference,0,0,0.00000000,0.00000000,2621877.23419108,80.0,0.00000000,0.00000000,0.70000000,0.00000000
S0,S0,500,263640000,growth,low,efficient,0,0,0.00000000,0.00000000,2621877.23419108,80.0,0.00000000,0.00000000,0.58000000,0.00000000
S0,S0,500,263640000,growth,low,high_cost,0,0,0.00000000,0.00000000,2621877.23419108,80.0,0.00000000,0.00000000,0.90000000,0.00000000
S0,S0,500,263640000,growth,base,reference,0,10003,100.00000000,52.57576800,2621877.23419108,80.0,137847209.18931171,110277767.35144937,0.70000000,0.01681076
S0,S0,500,263640000,growth,base,efficient,0,10003,100.00000000,52.57576800,2621877.23419108,80.0,137847209.18931171,110277767.35144937,0.58000000,0.01392891
S0,S0,500,263640000,growth,base,high_cost,0,10003,100.00000000,52.57576800,2621877.23419108,80.0,137847209.18931171,110277767.35144937,0.90000000,0.02161383
S0,S0,500,263640000,growth,high,reference,0,290698,100.00000000,1527.90868800,2621877.23419108,80.0,4005989004.98995656,3204791203.99196525,0.70000000,0.00057846
S0,S0,500,263640000,growth,high,efficient,0,290698,100.00000000,1527.90868800,2621877.23419108,80.0,4005989004.98995656,3204791203.99196525,0.58000000,0.00047930
S0,S0,500,263640000,growth,high,high_cost,0,290698,100.00000000,1527.90868800,2621877.23419108,80.0,4005989004.98995656,3204791203.99196525,0.90000000,0.00074374
S1,S1,0,840000,stress,low,reference,593750000,0,0.00000000,3120750.00000000,1.00000000,70.0,3120750.00000000,2184525.00000000,0.70000000,0.00000032
S1,S1,0,840000,stress,low,efficient,593750000,0,0.00000000,3120750.00000000,1.00000000,70.0,3120750.00000000,2184525.00000000,0.58000000,0.00000027
S1,S1,0,840000,stress,low,high_cost,593750000,0,0.00000000,3120750.00000000,1.00000000,70.0,3120750.00000000,2184525.00000000,0.90000000,0.00000042
S1,S1,0,840000,stress,base,reference,593750000,10003,0.00168469,3120802.57576800,1.00000000,70.0,3120802.57576800,2184561.80303760,0.70000000,0.00000032
S1,S1,0,840000,stress,base,efficient,593750000,10003,0.00168469,3120802.57576800,1.00000000,70.0,3120802.57576800,2184561.80303760,0.58000000,0.00000027
S1,S1,0,840000,stress,base,high_cost,593750000,10003,0.00168469,3120802.57576800,1.00000000,70.0,3120802.57576800,2184561.80303760,0.90000000,0.00000042
S1,S1,0,840000,stress,high,reference,593750000,290698,0.04893570,3122277.90868800,1.00000000,70.0,3122277.90868800,2185594.53608160,0.70000000,0.00000032
S1,S1,0,840000,stress,high,efficient,593750000,290698,0.04893570,3122277.90868800,1.00000000,70.0,3122277.90868800,2185594.53608160,0.58000000,0.00000027
S1,S1,0,840000,stress,high,high_cost,593750000,290698,0.04893570,3122277.90868800,1.00000000,70.0,3122277.90868800,2185594.53608160,0.90000000,0.00000042
S1,S1,0,840000,flat,low,reference,593750000,0,0.00000000,3120750.00000000,1.00000000,90.0,3120750.00000000,2808675.00000000,0.70000000,0.00000025
S1,S1,0,840000,flat,low,efficient,593750000,0,0.00000000,3120750.00000000,1.00000000,90.0,3120750.00000000,2808675.00000000,0.58000000,0.00000021
S1,S1,0,840000,flat,low,high_cost,593750000,0,0.00000000,3120750.00000000,1.00000000,90.0,3120750.00000000,2808675.00000000,0.90000000,0.00000032
S1,S1,0,840000,flat,base,reference,593750000,10003,0.00168469,3120802.57576800,1.00000000,90.0,3120802.57576800,2808722.31819120,0.70000000,0.00000025
S1,S1,0,840000,flat,base,efficient,593750000,10003,0.00168469,3120802.57576800,1.00000000,90.0,3120802.57576800,2808722.31819120,0.58000000,0.00000021
S1,S1,0,840000,flat,base,high_cost,593750000,10003,0.00168469,3120802.57576800,1.00000000,90.0,3120802.57576800,2808722.31819120,0.90000000,0.00000032
S1,S1,0,840000,flat,high,reference,593750000,290698,0.04893570,3122277.90868800,1.00000000,90.0,3122277.90868800,2810050.11781920,0.70000000,0.00000025
S1,S1,0,840000,flat,high,efficient,593750000,290698,0.04893570,3122277.90868800,1.00000000,90.0,3122277.90868800,2810050.11781920,0.58000000,0.00000021
S1,S1,0,840000,flat,high,high_cost,593750000,290698,0.04893570,3122277.90868800,1.00000000,90.0,3122277.90868800,2810050.11781920,0.90000000,0.00000032
S1,S1,0,840000,growth,low,reference,593750000,0,0.00000000,3120750.00000000,1.00000000,80.0,3120750.00000000,2496600.00000000,0.70000000,0.00000028
S1,S1,0,840000,growth,low,efficient,593750000,0,0.00000000,3120750.00000000,1.00000000,80.0,3120750.00000000,2496600.00000000,0.58000000,0.00000023
S1,S1,0,840000,growth,low,high_cost,593750000,0,0.00000000,3120750.00000000,1.00000000,80.0,3120750.00000000,2496600.00000000,0.90000000,0.00000036
S1,S1,0,840000,growth,base,reference,593750000,10003,0.00168469,3120802.57576800,1.00000000,80.0,3120802.57576800,2496642.06061440,0.70000000,0.00000028
S1,S1,0,840000,growth,base,efficient,593750000,10003,0.00168469,3120802.57576800,1.00000000,80.0,3120802.57576800,2496642.06061440,0.58000000,0.00000023
S1,S1,0,840000,growth,base,high_cost,593750000,10003,0.00168469,3120802.57576800,1.00000000,80.0,3120802.57576800,2496642.06061440,0.90000000,0.00000036
S1,S1,0,840000,growth,high,reference,593750000,290698,0.04893570,3122277.90868800,1.00000000,80.0,3122277.90868800,2497822.32695040,0.70000000,0.00000028
S1,S1,0,840000,growth,high,efficient,593750000,290698,0.04893570,3122277.90868800,1.00000000,80.0,3122277.90868800,2497822.32695040,0.58000000,0.00000023
S1,S1,0,840000,growth,high,high_cost,593750000,290698,0.04893570,3122277.90868800,1.00000000,80.0,3122277.90868800,2497822.32695040,0.90000000,0.00000036
S1,S1,1,1365600,stress,low,reference,535859375,0,0.00000000,2816476.87500000,0.95000000,70.0,2675653.03125000,1872957.12187500,0.70000000,0.00000036
S1,S1,1,1365600,stress,low,efficient,535859375,0,0.00000000,2816476.87500000,0.95000000,70.0,2675653.03125000,1872957.12187500,0.58000000,0.00000030
S1,S1,1,1365600,stress,low,high_cost,535859375,0,0.00000000,2816476.87500000,0.95000000,70.0,2675653.03125000,1872957.12187500,0.90000000,0.00000046
S1,S1,1,1365600,stress,base,reference,535859375,10003,0.00186669,2816529.45076800,0.95000000,70.0,2675702.97822960,1872992.08476072,0.70000000,0.00000036
S1,S1,1,1365600,stress,base,efficient,535859375,10003,0.00186669,2816529.45076800,0.95000000,70.0,2675702.97822960,1872992.08476072,0.58000000,0.00000030
S1,S1,1,1365600,stress,base,high_cost,535859375,10003,0.00186669,2816529.45076800,0.95000000,70.0,2675702.97822960,1872992.08476072,0.90000000,0.00000046
S1,S1,1,1365600,stress,high,reference,535859375,290698,0.05421952,2818004.78368800,0.95000000,70.0,2677104.54450360,1873973.18115252,0.70000000,0.00000036
S1,S1,1,1365600,stress,high,efficient,535859375,290698,0.05421952,2818004.78368800,0.95000000,70.0,2677104.54450360,1873973.18115252,0.58000000,0.00000030
S1,S1,1,1365600,stress,high,high_cost,535859375,290698,0.05421952,2818004.78368800,0.95000000,70.0,2677104.54450360,1873973.18115252,0.90000000,0.00000046
S1,S1,1,1365600,flat,low,reference,535859375,0,0.00000000,2816476.87500000,1.00000000,90.0,2816476.87500000,2534829.18750000,0.70000000,0.00000028
S1,S1,1,1365600,flat,low,efficient,535859375,0,0.00000000,2816476.87500000,1.00000000,90.0,2816476.87500000,2534829.18750000,0.58000000,0.00000023
S1,S1,1,1365600,flat,low,high_cost,535859375,0,0.00000000,2816476.87500000,1.00000000,90.0,2816476.87500000,2534829.18750000,0.90000000,0.00000036
S1,S1,1,1365600,flat,base,reference,535859375,10003,0.00186669,2816529.45076800,1.00000000,90.0,2816529.45076800,2534876.50569120,0.70000000,0.00000028
S1,S1,1,1365600,flat,base,efficient,535859375,10003,0.00186669,2816529.45076800,1.00000000,90.0,2816529.45076800,2534876.50569120,0.58000000,0.00000023
S1,S1,1,1365600,flat,base,high_cost,535859375,10003,0.00186669,2816529.45076800,1.00000000,90.0,2816529.45076800,2534876.50569120,0.90000000,0.00000036
S1,S1,1,1365600,flat,high,reference,535859375,290698,0.05421952,2818004.78368800,1.00000000,90.0,2818004.78368800,2536204.30531920,0.70000000,0.00000028
S1,S1,1,1365600,flat,high,efficient,535859375,290698,0.05421952,2818004.78368800,1.00000000,90.0,2818004.78368800,2536204.30531920,0.58000000,0.00000023
S1,S1,1,1365600,flat,high,high_cost,535859375,290698,0.05421952,2818004.78368800,1.00000000,90.0,2818004.78368800,2536204.30531920,0.90000000,0.00000036
S1,S1,1,1365600,growth,low,reference,535859375,0,0.00000000,2816476.87500000,1.03000000,80.0,2900971.18125000,2320776.94500000,0.70000000,0.00000031
S1,S1,1,1365600,growth,low,efficient,535859375,0,0.00000000,2816476.87500000,1.03000000,80.0,2900971.18125000,2320776.94500000,0.58000000,0.00000026
S1,S1,1,1365600,growth,low,high_cost,535859375,0,0.00000000,2816476.87500000,1.03000000,80.0,2900971.18125000,2320776.94500000,0.90000000,0.00000040
